code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
TVG,2023-08-09,15:08:01,UPCOM,STOCK,6.6,7.5,5.7,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TVH,2023-08-09,15:08:01,UPCOM,STOCK,20.4,28.5,12.3,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TVM,2023-08-09,15:08:01,UPCOM,STOCK,8.2,11.4,5.0,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TV1,2023-08-09,15:08:01,UPCOM,STOCK,15.0,17.2,12.8,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VGV,2023-08-09,15:08:01,UPCOM,STOCK,23.1,26.5,19.7,26.0,26.0,23.1,25.5,24.291,26.0,26.0,23.1,25.5,24.291,76522.0,1858738000.0,0.0,0.0,2.4,2.4,10.3896
VCT,2023-08-09,15:08:01,UPCOM,STOCK,21.8,25.0,18.6,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTK,2023-08-09,15:08:01,UPCOM,STOCK,19.7,22.6,16.8,19.7,19.9,19.7,19.7,19.777,18.154,18.338,18.154,18.154,18.225,4803.0,94975500.0,0.0,0.0,0.0,0.0,0.0
VWS,2023-08-09,15:08:01,UPCOM,STOCK,23.2,26.6,19.8,22.0,22.3,22.0,22.3,22.21,22.0,22.3,22.0,22.3,22.21,2000.0,44420000.0,0.0,0.0,-0.9,-0.9,-3.8793
VNX,2023-08-09,15:08:01,UPCOM,STOCK,27.0,37.8,16.2,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VQC,2023-08-09,15:08:01,UPCOM,STOCK,14.5,16.6,12.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,4800.0,69600000.0,0.0,0.0,0.0,0.0,0.0
NAC,2023-08-09,15:08:01,UPCOM,STOCK,0.8,0.9,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODE,2023-08-09,15:08:01,UPCOM,STOCK,45.8,52.6,39.0,46.0,46.1,45.3,45.4,45.51,46.0,46.1,45.3,45.4,45.51,31900.0,1451780000.0,0.0,0.0,-0.4,-0.4,-0.8734
NUE,2023-08-09,15:08:01,UPCOM,STOCK,8.1,9.3,6.9,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,400.0,3320000.0,0.0,0.0,0.2,0.2,2.4691
PVE,2023-08-09,15:08:01,UPCOM,STOCK,2.5,2.8,2.2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ONW,2023-08-09,15:08:01,UPCOM,STOCK,3.8,4.3,3.3,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PID,2023-08-09,15:08:01,UPCOM,STOCK,2.2,2.5,1.9,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLE,2023-08-09,15:08:01,UPCOM,STOCK,25.0,28.7,21.3,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIG,2023-08-09,15:08:01,UPCOM,STOCK,6.9,7.9,5.9,7.9,7.9,6.8,7.4,7.067,7.9,7.9,6.8,7.4,7.067,1500.0,10600000.0,0.0,0.0,0.5,0.5,7.2464
QNT,2023-08-09,15:08:01,UPCOM,STOCK,6.5,7.4,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,200.0,1120000.0,0.0,0.0,-0.9,-0.9,-13.8462
AGE,2023-08-09,15:08:01,UPCOM,STOCK,13.5,15.5,11.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH,2023-08-09,15:08:01,UPCOM,STOCK,2.1,2.9,1.3,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTU,2023-08-09,15:08:01,UPCOM,STOCK,12.0,13.8,10.2,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,2000.0,23000000.0,0.0,0.0,-0.5,-0.5,-4.1667
BMD,2023-08-09,15:08:01,UPCOM,STOCK,12.9,14.8,11.0,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTT,2023-08-09,15:08:04,HNX,STOCK,37.0,40.7,33.3,37.5,39.1,37.5,39.1,37.9,37.5,39.1,37.5,39.1,37.9,400.0,15160000.0,0.0,0.0,2.1,2.1,5.6757
VCM,2023-08-09,15:08:04,HNX,STOCK,25.0,27.5,22.5,23.9,23.9,22.5,22.5,22.755,23.9,23.9,22.5,22.5,22.755,1100.0,25030000.0,0.0,0.0,-2.5,-2.5,-10.0
SDA,2023-08-09,15:08:04,HNX,STOCK,9.8,10.7,8.9,9.8,10.0,9.6,9.9,9.782,9.8,10.0,9.6,9.9,9.782,297945.0,2914385400.0,0.0,0.0,0.1,0.1,1.0204
DTB,2023-08-09,15:08:01,UPCOM,STOCK,10.2,11.7,8.7,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUS,2023-08-09,15:08:01,UPCOM,STOCK,12.5,17.5,7.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDA,2023-08-09,15:08:01,UPCOM,STOCK,9.0,12.6,5.4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBN,2023-08-09,15:08:01,UPCOM,STOCK,7.9,11.0,4.8,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDV,2023-08-09,15:08:01,UPCOM,STOCK,32.9,37.8,28.0,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,0.0,0.0,100000.0,3090000000.0,0.0,0.0,0.0
SZE,2023-08-09,15:08:01,UPCOM,STOCK,11.8,13.5,10.1,11.5,11.8,11.5,11.5,11.507,11.5,11.8,11.5,11.5,11.507,6000.0,69040000.0,0.0,0.0,-0.3,-0.3,-2.5424
TSD,2023-08-09,15:08:01,UPCOM,STOCK,3.3,3.7,2.9,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAU,2023-08-09,15:08:01,UPCOM,STOCK,5.6,6.4,4.8,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,100.0,520000.0,0.0,0.0,-0.4,-0.4,-7.1429
MTH,2023-08-09,15:08:01,UPCOM,STOCK,13.0,14.9,11.1,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTV,2023-08-09,15:08:01,UPCOM,STOCK,19.2,22.0,16.4,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTB,2023-08-09,15:08:01,UPCOM,STOCK,9.9,13.8,6.0,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MND,2023-08-09,15:08:01,UPCOM,STOCK,8.4,11.7,5.1,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLC,2023-08-09,15:08:01,UPCOM,STOCK,12.8,17.9,7.7,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPY,2023-08-09,15:08:01,UPCOM,STOCK,6.4,8.9,3.9,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQB,2023-08-09,15:08:01,UPCOM,STOCK,9.0,12.6,5.4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQN,2023-08-09,15:08:01,UPCOM,STOCK,21.0,24.1,17.9,21.0,21.0,21.0,21.0,21.0,18.6,18.6,18.6,18.6,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTD,2023-08-09,15:08:01,UPCOM,STOCK,11.5,13.2,9.8,11.5,11.8,11.5,11.7,11.614,11.5,11.8,11.5,11.7,11.614,285290.0,3313383300.0,0.0,0.0,0.2,0.2,1.7391
VLP,2023-08-09,15:08:01,UPCOM,STOCK,0.6,0.8,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTR,2023-08-09,15:08:01,UPCOM,STOCK,25.1,28.8,21.4,25.1,25.5,24.8,25.2,25.033,25.1,25.5,24.8,25.2,25.033,40321.0,1009358700.0,0.0,0.0,0.1,0.1,0.3984
VEF,2023-08-09,15:08:01,UPCOM,STOCK,132.4,152.2,112.6,130.0,130.0,126.0,126.0,127.565,130.0,130.0,126.0,126.0,127.565,2000.0,255130000.0,0.0,0.0,-6.4,-6.4,-4.8338
USD,2023-08-09,15:08:01,UPCOM,STOCK,15.0,17.2,12.8,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,1400.0,21000000.0,0.0,0.0,0.0,0.0,0.0
UMC,2023-08-09,15:08:01,UPCOM,STOCK,10.0,14.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDL,2023-08-09,15:08:01,UPCOM,STOCK,13.8,15.8,11.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRB,2023-08-09,15:08:01,UPCOM,STOCK,2.6,2.9,2.3,2.7,2.9,2.6,2.9,2.87,2.7,2.9,2.6,2.9,2.87,192976.0,553787700.0,0.0,0.0,0.3,0.3,11.5385
CAR,2023-08-09,15:08:01,UPCOM,STOCK,31.8,36.5,27.1,31.8,31.8,31.6,31.7,31.745,31.8,31.8,31.6,31.7,31.745,5100.0,161900000.0,0.0,0.0,-0.1,-0.1,-0.3145
CFM,2023-08-09,15:08:01,UPCOM,STOCK,9.2,10.5,7.9,9.2,9.3,9.2,9.3,9.225,9.2,9.3,9.2,9.3,9.225,403.0,3717600.0,0.0,0.0,0.1,0.1,1.087
TNH,2023-08-09,15:08:04,HOSE,STOCK,26.8,28.65,24.95,26.95,26.95,26.7,26.8,26.8,26.95,26.95,26.7,26.8,26.8,94100.0,2522045000.0,0.0,0.0,0.0,0.0,0.0
TTD,2023-08-09,15:08:01,UPCOM,STOCK,68.0,78.2,57.8,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,100.0,7820000.0,0.0,0.0,10.2,10.2,15.0
VNZ,2023-08-09,15:08:01,UPCOM,STOCK,762.4,876.7,648.1,795.0,850.0,795.0,850.0,817.784,795.0,850.0,795.0,850.0,817.784,7558.0,6183867400.0,0.0,0.0,87.6,87.6,11.49
RGC,2023-08-09,15:08:01,UPCOM,STOCK,6.8,7.8,5.8,7.2,7.8,6.6,6.7,6.693,7.2,7.8,6.6,6.7,6.693,18300.0,122480000.0,0.0,0.0,-0.1,-0.1,-1.4706
RIC,2023-08-09,15:08:01,UPCOM,STOCK,6.4,7.3,5.5,6.4,6.5,6.2,6.5,6.372,6.4,6.5,6.2,6.5,6.372,34200.0,217930000.0,0.0,0.0,0.1,0.1,1.5625
DSN,2023-08-09,15:08:04,HOSE,STOCK,54.2,57.9,50.5,54.2,55.0,54.2,54.8,54.7,54.2,55.0,54.2,54.8,54.7,30400.0,1663010000.0,0.0,0.0,0.6,0.6,1.107
HES,2023-08-09,15:08:01,UPCOM,STOCK,23.4,26.9,19.9,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSP,2023-08-09,15:08:01,UPCOM,STOCK,10.4,11.9,8.9,10.8,10.8,10.7,10.7,10.733,10.8,10.8,10.7,10.7,10.733,310.0,3339000.0,0.0,0.0,0.3,0.3,2.8846
DSD,2023-08-09,15:08:01,UPCOM,STOCK,24.0,27.6,20.4,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DXL,2023-08-09,15:08:01,UPCOM,STOCK,9.5,10.9,8.1,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,700.0,6650000.0,0.0,0.0,0.0,0.0,0.0
EIN,2023-08-09,15:08:01,UPCOM,STOCK,5.5,6.3,4.7,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,210856.0,1328392800.0,0.0,0.0,0.8,0.8,14.5455
DNT,2023-08-09,15:08:01,UPCOM,STOCK,27.8,31.9,23.7,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLD,2023-08-09,15:08:01,UPCOM,STOCK,8.0,11.2,4.8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGT,2023-08-09,15:08:01,UPCOM,STOCK,8.3,11.6,5.0,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOT,2023-08-09,15:08:01,UPCOM,STOCK,17.2,19.7,14.7,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTV,2023-08-09,15:08:01,UPCOM,STOCK,11.4,13.1,9.7,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCV,2023-08-09,15:08:01,UPCOM,STOCK,21.5,30.1,12.9,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGH,2023-08-09,15:08:04,HNX,STOCK,24.3,26.7,21.9,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCH,2023-08-09,15:08:04,HNX,STOCK,9.0,9.9,8.1,9.0,9.8,9.0,9.5,9.369,9.0,9.8,9.0,9.5,9.369,367657.0,3444674500.0,0.0,0.0,0.5,0.5,5.5556
DAH,2023-08-09,15:08:04,HOSE,STOCK,5.4,5.77,5.03,5.53,5.7,5.39,5.5,5.52,5.53,5.7,5.39,5.5,5.52,2110300.0,11646945000.0,0.0,0.0,0.1,0.1,1.8519
NVT,2023-08-09,15:08:04,HOSE,STOCK,9.84,10.5,9.16,9.62,10.0,9.62,9.95,9.93,9.62,10.0,9.62,9.95,9.93,29100.0,288920000.0,0.0,0.0,0.11,0.11,1.1179
ATS,2023-08-09,15:08:04,HNX,STOCK,10.6,11.6,9.6,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,200.0,2140000.0,0.0,0.0,0.1,0.1,0.9434
VNG,2023-08-09,15:08:04,HOSE,STOCK,9.4,10.05,8.75,9.4,9.59,9.4,9.57,9.47,9.4,9.59,9.4,9.57,9.47,40000.0,378817000.0,0.0,0.0,0.17,0.17,1.8085
MTC,2023-08-09,15:08:01,UPCOM,STOCK,7.7,8.8,6.6,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDC,2023-08-09,15:08:01,UPCOM,STOCK,7.3,8.3,6.3,8.3,8.3,8.2,8.3,8.291,8.3,8.3,8.2,8.3,8.291,67001.0,555508300.0,0.0,0.0,1.0,1.0,13.6986
VTG,2023-08-09,15:08:01,UPCOM,STOCK,15.3,17.5,13.1,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,2023-08-09,15:08:01,UPCOM,STOCK,6.9,7.9,5.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPH,2023-08-09,15:08:01,UPCOM,STOCK,0.3,0.4,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
